Código IBGE do Município;Sigla da Unidade da Federação;População residente, Homens, Rural, 0 a 4 anos;População residente, Homens, Rural, 5 a 9 anos;População residente, Homens, Rural, 10 a 14 anos;População residente, Homens, Rural, 15 a 19 anos;População residente, Homens, Rural, 20 a 24 anos;População residente, Homens, Rural, 25 a 29 anos;População residente, Homens, Rural, 30 a 39 anos;População residente, Homens, Rural, 40 a 49 anos;População residente, Homens, Rural, 50 a 59 anos;População residente, Homens, Rural, 60 a 69 anos;População residente, Homens, Rural, 70 anos ou mais;População residente, Homens, Urbana, 0 a 4 anos;População residente, Homens, Urbana, 5 a 9 anos;População residente, Homens, Urbana, 10 a 14 anos;População residente, Homens, Urbana, 15 a 19 anos;População residente, Homens, Urbana, 20 a 24 anos;População residente, Homens, Urbana, 25 a 29 anos;População residente, Homens, Urbana, 30 a 39 anos;População residente, Homens, Urbana, 40 a 49 anos;População residente, Homens, Urbana, 50 a 59 anos;População residente, Homens, Urbana, 60 a 69 anos;População residente, Homens, Urbana, 70 anos ou mais;População residente, Mulheres, Rural, 0 a 4 anos;População residente, Mulheres, Rural, 5 a 9 anos;População residente, Mulheres, Rural, 10 a 14 anos;População residente, Mulheres, Rural, 15 a 19 anos;População residente, Mulheres, Rural, 20 a 24 anos;População residente, Mulheres, Rural, 25 a 29 anos;População residente, Mulheres, Rural, 30 a 39 anos;População residente, Mulheres, Rural, 40 a 49 anos;População residente, Mulheres, Rural, 50 a 59 anos;População residente, Mulheres, Rural, 60 a 69 anos;População residente, Mulheres, Rural, 70 anos ou mais;População residente, Mulheres, Urbana, 0 a 4 anos;População residente, Mulheres, Urbana, 5 a 9 anos;População residente, Mulheres, Urbana, 10 a 14 anos;População residente, Mulheres, Urbana, 15 a 19 anos;População residente, Mulheres, Urbana, 20 a 24 anos;População residente, Mulheres, Urbana, 25 a 29 anos;População residente, Mulheres, Urbana, 30 a 39 anos;População residente, Mulheres, Urbana, 40 a 49 anos;População residente, Mulheres, Urbana, 50 a 59 anos;População residente, Mulheres, Urbana, 60 a 69 anos;População residente, Mulheres, Urbana, 70 anos ou mais;Total Homens;Total Mulheres;Total
110150;RO;0,032851511;0,060282523;0,079007884;0,076708279;0,053219448;0,044185283;0,090177398;0,085413929;0,063896189;0,025459921;0,023817346;0,040407359;0,042542707;0,033180026;0,029073587;0,033837057;0,034001314;0,059954008;0,042706965;0,024638633;0,014290407;0,010348226;0,051248357;0,05781866;0,067674113;0,055847569;0,044513798;0,039093298;0,08869908;0,064224704;0,047141919;0,026773982;0,010019711;0,025788436;0,034986859;0,034658344;0,047963206;0,034822602;0,038929041;0,054204993;0,043199737;0,022996058;0,00870565;0,011169514;6088;5543;11631
110155;RO;0,044488189;0,043307087;0,072834646;0,077165354;0,057086614;0,054724409;0,081889764;0,100787402;0,053149606;0,041732283;0,041338583;0,022440945;0,037007874;0,031496063;0,026771654;0,038582677;0,035826772;0,042125984;0,040551181;0,027165354;0,016929134;0,012598425;0,038582677;0,049606299;0,066535433;0,061023622;0,049212598;0,03976378;0,089370079;0,068110236;0,051968504;0,046062992;0,020472441;0,033070866;0,026377953;0,031496063;0,033070866;0,025984252;0,029133858;0,059448819;0,051968504;0,020866142;0,014566929;0,017322835;2540;2347;4887
110160;RO;0,05607642;0,074296834;0,096232089;0,085087564;0,062267822;0,067220945;0,117105961;0,106315231;0,084026181;0,045816381;0,034141164;0,021935256;0,014151778;0,013444189;0,015036264;0,014328675;0,015390058;0,033433575;0,02228905;0,010436936;0,007252786;0,003714842;0,058729878;0,074119936;0,074827525;0,070935786;0,049000531;0,061206439;0,104192464;0,088094817;0,067044047;0,037148417;0,019989386;0,015566956;0,016805236;0,021758358;0,018397311;0,016274544;0,016097647;0,037856006;0,014505572;0,009198656;0,007783478;0,004422431;5653;4997;10650
110170;RO;0,038478681;0,053781013;0,068934779;0,063140692;0,054820978;0,043827069;0,086168474;0,077551627;0,069380478;0,038032982;0,022730649;0,038627247;0,036398752;0,035210221;0,036695885;0,030901798;0,038181548;0,063883524;0,041301441;0,026593374;0,019016491;0,016342297;0,032684594;0,055415243;0,054226712;0,056900906;0,047244094;0,045015599;0,082602882;0,062992126;0,063586391;0,032238895;0,014708067;0,04011291;0,025701976;0,036695885;0,039667211;0,042489972;0,037735849;0,05675234;0,042044273;0,026890507;0,020799287;0,010993909;6731;6243;12974
110175;RO;0,049829214;0,067510549;0,075949367;0,069117943;0,052240305;0,051235684;0,092425156;0,082981716;0,07655214;0,04018485;0,023909986;0,041792244;0,026321077;0,034358047;0,027727547;0,02411091;0,027526622;0,049427366;0,043198714;0,021498895;0,013261001;0,008840667;0,050833836;0,062889291;0,060076351;0,062889291;0,036769138;0,043399638;0,077154913;0,070524412;0,053847699;0,029334941;0,01466747;0,020695198;0,031746032;0,03496082;0,029334941;0,036166365;0,037773759;0,059473578;0,031545107;0,020494274;0,013662849;0,006831425;4977;4405;9382
110180;RO;0,057964185;0,052073516;0,079170594;0,074458058;0,056314797;0,060084826;0,103675778;0,103675778;0,079641847;0,047832234;0,027568332;0,01531574;0,027568332;0,030867107;0,030867107;0,021677663;0,021677663;0,03934967;0,036522149;0,01531574;0,010838831;0,007540057;0,043590952;0,0633836;0,059613572;0,066446748;0,067389255;0,058906692;0,093779453;0,083647502;0,064090481;0,033930254;0,021206409;0,025918944;0,021677663;0,039114043;0,032752121;0,013430726;0,022148916;0,05537229;0,028746466;0,018378888;0,010603205;0,010367578;4244;3966;8210
120001;AC;0,04459275;0,062945548;0,079781587;0,058546944;0,035795541;0,037160625;0,080843319;0,067799181;0,047171242;0,02745336;0,010920673;0,052934931;0,045502806;0,049294707;0,043227666;0,044137722;0,041710906;0,061125436;0,038070681;0,030335204;0,024874867;0,015774306;0,048991354;0,050963143;0,062338844;0,048839678;0,035037161;0,03200364;0,061883816;0,057030184;0,033975428;0,008948885;0,011375702;0,048081298;0,054755043;0,054148339;0,048232974;0,038222357;0,047474594;0,069315941;0,038525709;0,024723191;0,019566207;0,007432125;6593;5946;12539
120005;AC;0,051456311;0,054368932;0,044983819;0,043365696;0,031391586;0,026537217;0,046925566;0,040453074;0,034951456;0,021682848;0,011650485;0,073786408;0,063106796;0,063430421;0,058899676;0,058576052;0,064401294;0,090614887;0,053398058;0,030420712;0,014563107;0,021035599;0,055016181;0,052750809;0,049514563;0,040776699;0,02038835;0,030097087;0,03592233;0,031391586;0,025242718;0,011003236;0,007443366;0,062135922;0,06407767;0,066990291;0,067313916;0,069902913;0,054045307;0,097087379;0,051779935;0,030744337;0,021359223;0,0197411;3090;2981;6071
120010;AC;0,029992751;0,040050743;0,042769119;0,035701341;0,035338891;0,0274556;0,045578108;0,04421892;0,031533164;0,014860457;0,012504531;0,070768394;0,067234505;0,069137369;0,070134107;0,056723451;0,052102211;0,101848496;0,064787967;0,037513592;0,024827836;0,024918449;0,030445814;0,03814788;0,03243929;0,019662921;0,022381298;0,027727437;0,044309532;0,032982965;0,018122508;0,014044944;0,006795941;0,05527365;0,062794491;0,079920261;0,079376586;0,067506343;0,054186299;0,099220732;0,063156941;0,042950344;0,0274556;0,019934759;11036;10361;21397
120013;AC;0,055154301;0,067191946;0,076603195;0,053403371;0,043773255;0,045961917;0,087327643;0,058218429;0,047712847;0,032829941;0,021011162;0,044429853;0,046180784;0,055154301;0,043116656;0,033267673;0,029546947;0,059750492;0,04049026;0,029984679;0,017728168;0,01116218;0,052309039;0,056905231;0,0558109;0,04639965;0,034799737;0,039833662;0,0558109;0,043992121;0,043116656;0,021667761;0,005471657;0,035456336;0,043116656;0,049244911;0,039614795;0,045086452;0,03523747;0,064784417;0,034799737;0,022762092;0,016852703;0,010724447;4569;3901;8470
120017;AC;0,050698174;0,064232009;0,085499463;0,061654135;0,037164339;0,035445757;0,072610097;0,065520945;0,050268528;0,032223416;0,020622986;0,056713212;0,057572503;0,047475832;0,038882922;0,034586466;0,035875403;0,054564984;0,051342642;0,024274973;0,016970999;0,005800215;0,037164339;0,064232009;0,070676692;0,048979592;0,028141783;0,029645542;0,062943072;0,053705693;0,041675618;0,02019334;0,012889366;0,046831364;0,04726101;0,058861439;0,04189044;0,040601504;0,036519871;0,07132116;0,032867884;0,019334049;0,015252417;0,009237379;4655;4144;8799
120020;AC;0,042554819;0,044798572;0,043166752;0,033962264;0,023074962;0,027052524;0,039903111;0,022590515;0,016675166;0,011830699;0,005022947;0,072208057;0,077919429;0,084982152;0,074936257;0,074043855;0,065553289;0,099796022;0,059433962;0,036537481;0,023151453;0,020805711;0,040897501;0,041050484;0,042631311;0,030673126;0,024043855;0,020678225;0,033477817;0,020933197;0,012391637;0,008159102;0,005430903;0,069862315;0,075471698;0,086562978;0,082432432;0,074196838;0,07236104;0,103263641;0,061754207;0,046098929;0,027919429;0,021392147;39220;39286;78506
120025;AC;0,033438238;0,029766588;0,046026751;0,033175977;0,020062943;0,020849725;0,041568319;0,042748492;0,025177026;0,02281668;0,008261212;0,067794388;0,080382901;0,064122738;0,070548125;0,070810386;0,061500131;0,105691057;0,065434041;0,042617362;0,025439287;0,021767637;0,02307894;0,03055337;0,038683451;0,022685549;0,017571466;0,022161028;0,041043798;0,037372148;0,018358248;0,00760556;0,004851823;0,075137687;0,068056648;0,076055599;0,08379229;0,074088644;0,071334907;0,10306845;0,067007606;0,043141883;0,027537372;0,02688172;7626;7474;15100
120030;AC;0,0706551;0,073706252;0,071791804;0,059228238;0,050314089;0,032904577;0,064971582;0,03763087;0,019084655;0,018486389;0,008435537;0,058390667;0,061322166;0,067005684;0,049596171;0,047203111;0,043194735;0,05749327;0,047502243;0,027340712;0,0169309;0,016811247;0,076278792;0,070954233;0,068620999;0,042357164;0,034819025;0,032126832;0,051809752;0,024409213;0,018486389;0,011426862;0,005204906;0,056236913;0,063057134;0,062219563;0,061681125;0,051809752;0,043254562;0,059048759;0,046305713;0,026084355;0,018486389;0,014298534;16715;15695;32410
120032;AC;0,116940211;0,113130129;0,10961313;0,068288394;0,060375147;0,046014068;0,074150059;0,035463072;0,022860492;0,007913247;0,01084408;0,052168816;0,045427902;0,043376319;0,042203986;0,036342321;0,027549824;0,040445487;0,029601407;0,012016413;0,003810082;0,001465416;0,123974209;0,106682298;0,092614302;0,064185229;0,053634232;0,039273154;0,050996483;0,027842907;0,020222743;0,01084408;0,005861665;0,044841735;0,055685815;0,04982415;0,041031653;0,025791325;0,031066823;0,044548652;0,021981243;0,007913247;0,003810082;0,004982415;3412;3165;6577
120033;AC;0,068402246;0,061893823;0,064063298;0,047983665;0,034456355;0,035349668;0,059851965;0,02935171;0,024885145;0,012378765;0,010719755;0,053981623;0,065084227;0,07223073;0,06100051;0,059469117;0,050918836;0,072868811;0,047473201;0,028203165;0,023481368;0,015952016;0,052960694;0,056916794;0,059979581;0,037901991;0,031904033;0,0316488;0,053854007;0,020163349;0,014803471;0,009954058;0,004338948;0,065849923;0,062914752;0,067891782;0,064573762;0,05245023;0,055640633;0,065722307;0,051556917;0,041092394;0,020929045;0,01748341;7836;7370;15206
120034;AC;0,054066761;0,055242125;0,056652562;0,039022097;0,023507287;0,023977433;0,0441937;0,029384109;0,023977433;0,009873061;0,004231312;0,068876352;0,078749412;0,086271744;0,070521862;0,064880113;0,056182417;0,082745651;0,050305595;0,032204984;0,022802069;0,022331923;0,042313117;0,048425012;0,043958627;0,024682652;0,022566996;0,01551481;0,033145275;0,013399154;0,014574518;0,005876822;0,006817113;0,077338975;0,069111425;0,075223319;0,070051716;0,054066761;0,060648801;0,081335214;0,054066761;0,031734838;0,015984955;0,015044664;4254;3726;7980
120035;AC;0,120996918;0,123006834;0,113761222;0,082674528;0,061101434;0,060565456;0,071017017;0,042744205;0,027870829;0,015409353;0,011121533;0,033364599;0,032158649;0,038456385;0,041136272;0,028674796;0,020635133;0,037652419;0,020635133;0,00857564;0,004689803;0,003751842;0,109071419;0,118317031;0,096207959;0,070883023;0,056947608;0,053061771;0,059225513;0,035508509;0,021573094;0,01594533;0,007503685;0,042744205;0,029746751;0,040868284;0,038054402;0,022779043;0,023181026;0,032158649;0,01594533;0,008843629;0,002411899;0,005493769;7463;6765;14228
120038;AC;0,039559951;0,052339149;0,050227803;0,045893988;0,023669297;0,025225025;0,054117124;0,046227359;0,036559618;0,029336593;0,016224025;0,066896322;0,065896211;0,063673742;0,060784532;0,057561951;0,051672408;0,075786198;0,059673297;0,039226581;0,019779976;0,019668852;0,03567063;0,039782198;0,041337926;0,034781642;0,028003111;0,021780198;0,050005556;0,03567063;0,029447716;0,015779531;0,007111901;0,061784643;0,066785198;0,082675853;0,054117124;0,04789421;0,049227692;0,080231137;0,058562062;0,033003667;0,020780087;0,017890877;8999;8210;17209
120039;AC;0,105340008;0,111180642;0,105340008;0,065915728;0,051939925;0,046307885;0,070713392;0,04505632;0,023362537;0,00667501;0,018147685;0,054860242;0,047350855;0,048811014;0,043178974;0,033375052;0,028577388;0,045682103;0,018356279;0,01689612;0,006883605;0,006049228;0,109720484;0,112015019;0,092407176;0,042761786;0,040467251;0,043596162;0,055903212;0,034209428;0,022945348;0,014184397;0,002711723;0,040467251;0,047559449;0,058823529;0,045682103;0,033583646;0,025031289;0,042344597;0,018773467;0,013141427;0,009178139;0,008552357;4794;4382;9176
120040;AC;0,007934325;0,008832896;0,010067668;0,00839278;0,009584762;0,009933188;0,014004267;0,00946862;0,006846259;0,004517308;0,003062478;0,086073365;0,090920761;0,099564162;0,091593161;0,091507583;0,089722665;0,144022055;0,098115445;0,061567426;0,030991546;0,02327728;0,007989339;0,008301089;0,009114082;0,007530885;0,007335277;0,006681215;0,010568912;0,007854859;0,00530585;0,003074704;0,00165655;0,083395989;0,087797155;0,099472471;0,09955805;0,099710868;0,099784221;0,162788139;0,110567078;0,069709584;0,037006473;0,028907105;163593;172445;336038
120042;AC;0,098542586;0,106030218;0,10709988;0,078352721;0,055756117;0,057494317;0,087845969;0,053349378;0,03449659;0,027410082;0,007755047;0,033293221;0,042385346;0,034897714;0,027677497;0,033426929;0,021526942;0,040246022;0,023933681;0,013370771;0,008022463;0,007086509;0,092525739;0,109774034;0,095601016;0,06083701;0,056558363;0,052547132;0,074608905;0,039978607;0,026607835;0,015108972;0,008557294;0,035165129;0,032089852;0,042920176;0,039310068;0,018852788;0,029415697;0,040914561;0,022195481;0,014306725;0,008022463;0,007888755;7479;6909;14388
120043;AC;0,121363259;0,113881962;0,081047382;0,036575229;0,056525353;0,036575229;0,066084788;0,028678304;0,019950125;0,017040732;0,002078138;0,052369077;0,049875312;0,038653367;0,071072319;0,054862843;0,052784705;0,05195345;0,030756442;0,0120532;0,005818786;#VALUE!;0,117206983;0,118453865;0,089359933;0,041147132;0,043640898;0,045719036;0,066500416;0,021612635;0,019118869;0,018287614;0,002493766;0,05527847;0,036159601;0,039484622;0,056109726;0,047381546;0,034912718;0,042809643;0,029925187;0,014131338;0,007896924;0,00166251;2406;2284;4690
120045;AC;0,04182804;0,046281952;0,050348567;0,035824942;0,026529822;0,027594888;0,05644849;0,04066615;0,031855151;0,022172734;0,017525174;0,058288149;0,06458172;0,066711851;0,062354764;0,060708753;0,056061193;0,086270333;0,06225794;0,041343919;0,019364833;0,024980635;0,02672347;0,037858249;0,050348567;0,033404338;0,023625097;0,028950426;0,046378776;0,02904725;0,026917119;0,016653757;0,006777692;0,065453137;0,067002324;0,063613478;0,065937258;0,060999225;0,055189775;0,0901433;0,067002324;0,044248644;0,030015492;0,017621998;10328;9852;20180
120050;AC;0,044227164;0,050610467;0,048178732;0,03683064;0,0350575;0,020821723;0,046912204;0,03997163;0,023202796;0,010284209;0,003850246;0,065859466;0,065859466;0,075079791;0,072901363;0,066822027;0,070469629;0,088910279;0,047672121;0,036881301;0,026242464;0,02335478;0,03951568;0,042960636;0,047418816;0,03368965;0,025735853;0,018238006;0,040478241;0,023861391;0,015198338;0,003444957;0,003951568;0,059273519;0,064491616;0,069507067;0,070672273;0,067075333;0,066264755;0,087694412;0,054460712;0,038958407;0,031105932;0,022594863;19739;18290;38029
120060;AC;0,071541437;0,077371547;0,076608729;0,050182531;0,032092846;0,037432572;0,048874843;0,035688988;0,024519152;0,012804446;0,009044843;0,064131205;0,061679289;0,061842751;0,063804283;0,056067128;0,044951779;0,06549338;0,041573585;0,023320438;0,018689043;0,022285185;0,079387566;0,076281807;0,060861984;0,036288345;0,032692203;0,027679398;0,039121669;0,025935814;0,017435842;0,007682668;0,005285239;0,054051109;0,060970958;0,068435678;0,070233749;0,049855609;0,045987032;0,06821773;0,044461396;0,027134528;0,021740315;0,019397374;18353;17236;35589
120070;AC;0,038119288;0,035954786;0,052910053;0,041366041;0,035473785;0,027898028;0,056758057;0,037878788;0,029220779;0,01972102;0,010942761;0,057479557;0,072991823;0,071188071;0,065416065;0,052429052;0,057239057;0,080567581;0,05988456;0,041606542;0,030663781;0,024290524;0,041606542;0,042688793;0,039442039;0,031385281;0,022607023;0,022847523;0,041606542;0,028860029;0,019480519;0,011063011;0,005291005;0,053030303;0,067219817;0,075396825;0,066738817;0,057479557;0,053872054;0,088864839;0,062770563;0,041005291;0,028499278;0,033068783;8316;7774;16090
120080;AC;0,086934353;0,096622052;0,111281071;0,095092416;0,0652645;0,061695347;0,120586361;0,094072658;0,064882091;0,040917782;0,031485022;0,014276609;0,022944551;0,018865519;0,009687699;0,006500956;0,009815169;0,015041428;0,009942639;0,009942639;0,008158062;0,005991077;0,07928617;0,090121096;0,095857234;0,080688337;0,069471001;0,061185468;0,110516252;0,07928617;0,056596558;0,034161887;0,017845762;0,010325048;0,015296367;0,01861058;0,010070108;0,011472275;0,00917782;0,018228171;0,011599745;0,003569152;0,006118547;0,007265774;7845;7035;14880
130002;AM;0,090210356;0,071332255;0,052454153;0,046116505;0,037756203;0,031283711;0,052049622;0,033980583;0,018608414;0,011326861;0,006472492;0,064185545;0,080771305;0,075377562;0,067556634;0,053937433;0,043554477;0,063915858;0,040318231;0,028451996;0,019147789;0,011192017;0,079557713;0,057713053;0,052858684;0,036272923;0,040722762;0,026968716;0,038969795;0,020361381;0,018473571;0,00714671;0,00566343;0,06364617;0,086569579;0,074568501;0,067152104;0,038295577;0,039239482;0,059735707;0,03802589;0,019417476;0,015641855;0,012675297;7416;6672;14088
130006;AM;0,084047328;0,062831497;0,064667483;0,044879641;0,047735618;0,040187678;0,05630355;0,040187678;0,022643819;0,014687882;0,004487964;0,050591595;0,053447572;0,072623419;0,063239494;0,054875561;0,035291718;0,082211342;0,045491636;0,026111791;0,017339861;0,016115871;0,072623419;0,065687475;0,063647491;0,054467564;0,037127703;0,032231742;0,054263566;0,024683803;0,017339861;0,005711954;0,009383925;0,053651571;0,047327621;0,066707466;0,057731538;0,062627499;0,043655651;0,065279478;0,040595675;0,024887801;0,021623827;0,00999592;4902;4565;9467
130008;AM;0,07196622;0,073434918;0,07196622;0,068294474;0,06517349;0,051037268;0,083348632;0,049017808;0,022214063;0,027538094;0,01762438;0,042408665;0,051037268;0,064439141;0,041490729;0,031944189;0,03120984;0,057095649;0,041674316;0,022581237;0,008995777;0,005507619;0,065724252;0,062603268;0,072149807;0,058564347;0,04075638;0,044060951;0,061501744;0,037268221;0,029741142;0,017073619;0,01762438;0,033412888;0,063337617;0,044060951;0,038920507;0,042041491;0,033045713;0,053056728;0,029373967;0,013952634;0,006241968;0,01083165;5447;4768;10215
130010;AM;0,045005875;0,063454759;0,064512338;0,046768508;0,033960047;0,02773208;0,053701528;0,030082256;0,01786134;0,004700353;0,006110458;0,076850764;0,060634548;0,068742656;0,065804935;0,061927145;0,050998825;0,083666275;0,058519389;0,030904818;0,027262045;0,02079906;0,041950646;0,058636898;0,064982374;0,045240893;0,019271445;0,033490012;0,042068155;0,026086957;0,007638073;0,005875441;0,003172738;0,064747356;0,059224442;0,063102233;0,062867215;0,063689777;0,046650999;0,084018801;0,047238543;0,031962397;0,022679201;0,02279671;8510;7807;16317
